Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?,date
14749,Rajshahi,1987,2,33.5,13.6,4.0,69.0,1.4,1.1,9.1,41895,353944.9,693386.6,24.35,88.56,20,1987.02,0,1987-02-01
14750,Rajshahi,1987,3,38.6,18.5,12.0,61.0,1.8,2.2,8.4,41895,353944.9,693386.6,24.35,88.56,20,1987.03,0,1987-03-01
14751,Rajshahi,1987,4,41.0,22.3,76.0,60.0,2.5,2.4,8.2,41895,353944.9,693386.6,24.35,88.56,20,1987.04,0,1987-04-01
14752,Rajshahi,1987,5,42.5,23.8,102.0,66.0,1.8,2.2,8.5,41895,353944.9,693386.6,24.35,88.56,20,1987.05,0,1987-05-01
14753,Rajshahi,1987,6,40.1,25.9,228.0,82.0,2.5,5.5,5.5,41895,353944.9,693386.6,24.35,88.56,20,1987.06,0,1987-06-01
14754,Rajshahi,1987,7,34.2,25.7,488.0,90.0,2.2,6.6,2.6,41895,353944.9,693386.6,24.35,88.56,20,1987.07,1,1987-07-01
14755,Rajshahi,1987,8,38.0,25.7,400.0,88.0,2.2,6.0,4.4,41895,353944.9,693386.6,24.35,88.56,20,1987.08,1,1987-08-01
14756,Rajshahi,1987,9,34.5,26.1,193.0,87.0,1.7,5.6,4.4,41895,353944.9,693386.6,24.35,88.56,20,1987.09,1,1987-09-01
14757,Rajshahi,1987,10,34.6,23.1,43.0,80.0,1.0,2.2,8.2,41895,353944.9,693386.6,24.35,88.56,20,1987.10,0,1987-10-01
14758,Rajshahi,1987,11,32.4,17.9,5.0,79.0,1.0,2.3,7.0,41895,353944.9,693386.6,24.35,88.56,20,1987.11,0,1987-11-01
14759,Rajshahi,1987,12,28.5,13.4,4.0,78.0,1.3,0.9,8.1,41895,353944.9,693386.6,24.35,88.56,20,1987.12,0,1987-12-01
14760,Rajshahi,1988,1,27.8,11.3,1.0,75.0,1.1,0.8,8.0,41895,353944.9,693386.6,24.35,88.56,20,1988.01,0,1988-01-01
14761,Rajshahi,1988,2,31.2,13.8,30.0,73.0,1.3,1.7,7.5,41895,353944.9,693386.6,24.35,88.56,20,1988.02,0,1988-02-01
14762,Rajshahi,1988,3,36.8,17.5,36.0,64.0,1.7,2.1,8.2,41895,353944.9,693386.6,24.35,88.56,20,1988.03,0,1988-03-01
14763,Rajshahi,1988,4,42.0,22.2,60.0,65.0,2.1,2.5,8.5,41895,353944.9,693386.6,24.35,88.56,20,1988.04,0,1988-04-01
14764,Rajshahi,1988,5,40.4,23.9,139.0,79.0,3.0,4.9,7.0,41895,353944.9,693386.6,24.35,88.56,20,1988.05,0,1988-05-01
14765,Rajshahi,1988,6,38.3,25.2,407.0,86.0,2.6,5.9,4.7,41895,353944.9,693386.6,24.35,88.56,20,1988.06,1,1988-06-01
14766,Rajshahi,1988,7,34.0,25.9,301.0,88.0,2.1,6.2,4.2,41895,353944.9,693386.6,24.35,88.56,20,1988.07,1,1988-07-01
14767,Rajshahi,1988,8,34.2,25.9,359.0,87.0,1.9,6.4,3.7,41895,353944.9,693386.6,24.35,88.56,20,1988.08,1,1988-08-01
14768,Rajshahi,1988,9,35.8,25.6,89.0,83.0,1.7,5.1,6.4,41895,353944.9,693386.6,24.35,88.56,20,1988.09,0,1988-09-01
14769,Rajshahi,1988,10,33.8,22.2,10.0,82.0,1.2,2.6,8.2,41895,353944.9,693386.6,24.35,88.56,20,1988.10,0,1988-10-01
14770,Rajshahi,1988,11,33.8,17.6,10.0,76.0,1.5,2.0,7.9,41895,353944.9,693386.6,24.35,88.56,20,1988.11,0,1988-11-01
14771,Rajshahi,1988,12,28.0,14.1,0.0,80.0,1.1,1.0,7.9,41895,353944.9,693386.6,24.35,88.56,20,1988.12,0,1988-12-01
14772,Rajshahi,1989,1,26.7,8.4,4.0,75.0,1.1,0.4,8.5,41895,353944.9,693386.6,24.35,88.56,20,1989.01,0,1989-01-01
14773,Rajshahi,1989,2,33.7,11.1,8.0,64.0,1.7,0.7,8.8,41895,353944.9,693386.6,24.35,88.56,20,1989.02,0,1989-02-01
14774,Rajshahi,1989,3,37.9,15.8,5.0,56.0,1.5,1.6,8.4,41895,353944.9,693386.6,24.35,88.56,20,1989.03,0,1989-03-01
14775,Rajshahi,1989,4,42.7,21.7,2.0,51.0,2.2,1.2,9.2,41895,353944.9,693386.6,24.35,88.56,20,1989.04,0,1989-04-01
14776,Rajshahi,1989,5,43.7,24.9,224.0,73.0,2.6,3.9,6.4,41895,353944.9,693386.6,24.35,88.56,20,1989.05,1,1989-05-01
14777,Rajshahi,1989,6,36.0,25.3,190.0,85.0,2.3,5.5,5.5,41895,353944.9,693386.6,24.35,88.56,20,1989.06,0,1989-06-01
14778,Rajshahi,1989,7,36.0,25.2,357.0,89.0,1.7,6.4,4.2,41895,353944.9,693386.6,24.35,88.56,20,1989.07,1,1989-07-01
14779,Rajshahi,1989,8,35.4,25.7,117.0,86.0,1.7,5.4,6.2,41895,353944.9,693386.6,24.35,88.56,20,1989.08,0,1989-08-01
14780,Rajshahi,1989,9,35.2,25.2,332.0,88.0,1.8,5.7,5.0,41895,353944.9,693386.6,24.35,88.56,20,1989.09,1,1989-09-01
14781,Rajshahi,1989,10,34.5,23.1,78.0,84.0,1.0,3.6,7.5,41895,353944.9,693386.6,24.35,88.56,20,1989.10,0,1989-10-01
14782,Rajshahi,1989,11,32.4,15.7,0.0,80.0,0.9,1.1,8.3,41895,353944.9,693386.6,24.35,88.56,20,1989.11,0,1989-11-01
14783,Rajshahi,1989,12,28.3,10.9,8.0,80.0,1.2,1.1,7.1,41895,353944.9,693386.6,24.35,88.56,20,1989.12,0,1989-12-01
14784,Rajshahi,1990,1,29.7,10.0,0.0,80.0,1.1,0.2,7.1,41895,353944.9,693386.6,24.35,88.56,20,1990.01,0,1990-01-01
14785,Rajshahi,1990,2,30.5,13.6,34.0,77.0,1.2,2.3,7.3,41895,353944.9,693386.6,24.35,88.56,20,1990.02,0,1990-02-01
14786,Rajshahi,1990,3,36.4,16.5,46.0,75.0,1.5,2.8,7.1,41895,353944.9,693386.6,24.35,88.56,20,1990.03,0,1990-03-01
14787,Rajshahi,1990,4,39.4,21.5,97.0,71.0,2.4,3.2,8.3,41895,353944.9,693386.6,24.35,88.56,20,1990.04,0,1990-04-01
14788,Rajshahi,1990,5,36.2,23.4,301.0,82.0,1.8,4.4,7.1,41895,353944.9,693386.6,24.35,88.56,20,1990.05,1,1990-05-01
14789,Rajshahi,1990,6,36.2,25.4,263.0,86.0,2.3,5.9,5.1,41895,353944.9,693386.6,24.35,88.56,20,1990.06,0,1990-06-01
14790,Rajshahi,1990,7,33.7,25.4,462.0,89.0,1.7,6.8,3.3,41895,353944.9,693386.6,24.35,88.56,20,1990.07,1,1990-07-01
14791,Rajshahi,1990,8,36.4,25.4,238.0,85.0,1.6,5.4,5.8,41895,353944.9,693386.6,24.35,88.56,20,1990.08,1,1990-08-01
14792,Rajshahi,1990,9,35.9,24.8,180.0,87.0,1.7,6.1,5.1,41895,353944.9,693386.6,24.35,88.56,20,1990.09,1,1990-09-01
14793,Rajshahi,1990,10,33.2,20.6,127.0,84.0,1.3,4.0,5.9,41895,353944.9,693386.6,24.35,88.56,20,1990.10,0,1990-10-01
14794,Rajshahi,1990,11,32.7,17.7,17.0,78.0,1.2,2.0,7.8,41895,353944.9,693386.6,24.35,88.56,20,1990.11,0,1990-11-01
14795,Rajshahi,1990,12,29.2,10.9,0.0,77.0,1.1,0.8,7.7,41895,353944.9,693386.6,24.35,88.56,20,1990.12,0,1990-12-01
14796,Rajshahi,1991,1,29.3,9.4,24.0,76.0,1.2,1.3,7.0,41895,353944.9,693386.6,24.35,88.56,20,1991.01,0,1991-01-01
14797,Rajshahi,1991,2,34.0,13.2,0.0,71.0,1.4,0.9,8.6,41895,353944.9,693386.6,24.35,88.56,20,1991.02,0,1991-02-01
14798,Rajshahi,1991,3,38.7,18.3,18.0,66.0,1.3,1.7,8.0,41895,353944.9,693386.6,24.35,88.56,20,1991.03,0,1991-03-01
14799,Rajshahi,1991,4,40.2,22.0,20.0,62.0,1.8,2.3,8.0,41895,353944.9,693386.6,24.35,88.56,20,1991.04,0,1991-04-01
14800,Rajshahi,1991,5,40.2,24.4,157.0,79.0,2.6,5.1,5.9,41895,353944.9,693386.6,24.35,88.56,20,1991.05,0,1991-05-01
14801,Rajshahi,1991,6,35.2,25.5,211.0,86.0,1.8,6.0,5.1,41895,353944.9,693386.6,24.35,88.56,20,1991.06,1,1991-06-01
14802,Rajshahi,1991,7,35.3,25.7,286.0,88.0,2.3,6.2,5.0,41895,353944.9,693386.6,24.35,88.56,20,1991.07,1,1991-07-01
14803,Rajshahi,1991,8,36.1,25.7,96.0,87.0,1.9,6.0,4.9,41895,353944.9,693386.6,24.35,88.56,20,1991.08,0,1991-08-01
14804,Rajshahi,1991,9,35.3,24.9,511.0,90.0,1.2,6.6,4.1,41895,353944.9,693386.6,24.35,88.56,20,1991.09,1,1991-09-01
14805,Rajshahi,1991,10,35.0,22.4,84.0,86.0,1.0,3.4,6.1,41895,353944.9,693386.6,24.35,88.56,20,1991.10,0,1991-10-01
14806,Rajshahi,1991,11,32.0,15.2,0.0,79.0,0.9,1.2,7.4,41895,353944.9,693386.6,24.35,88.56,20,1991.11,0,1991-11-01
14807,Rajshahi,1991,12,29.0,11.7,92.0,81.0,1.1,1.6,6.4,41895,353944.9,693386.6,24.35,88.56,20,1991.12,0,1991-12-01
14808,Rajshahi,1992,1,27.5,10.4,0.0,82.0,1.0,0.5,6.4,41895,353944.9,693386.6,24.35,88.56,20,1992.01,0,1992-01-01
14809,Rajshahi,1992,2,28.5,11.9,33.0,76.0,1.1,1.1,7.7,41895,353944.9,693386.6,24.35,88.56,20,1992.02,0,1992-02-01
14810,Rajshahi,1992,3,39.5,17.1,0.0,57.0,1.8,0.8,8.3,41895,353944.9,693386.6,24.35,88.56,20,1992.03,0,1992-03-01
14811,Rajshahi,1992,4,42.7,22.9,16.0,53.0,2.0,1.7,9.2,41895,353944.9,693386.6,24.35,88.56,20,1992.04,0,1992-04-01
14812,Rajshahi,1992,5,40.6,23.3,118.0,71.0,2.3,3.1,8.3,41895,353944.9,693386.6,24.35,88.56,20,1992.05,0,1992-05-01
14813,Rajshahi,1992,6,39.6,25.7,85.0,78.0,2.1,4.5,6.8,41895,353944.9,693386.6,24.35,88.56,20,1992.06,0,1992-06-01
14814,Rajshahi,1992,7,36.5,25.3,244.0,87.0,1.7,6.2,4.0,41895,353944.9,693386.6,24.35,88.56,20,1992.07,1,1992-07-01
14815,Rajshahi,1992,8,36.0,25.7,185.0,86.0,1.5,5.5,6.1,41895,353944.9,693386.6,24.35,88.56,20,1992.08,1,1992-08-01
14816,Rajshahi,1992,9,35.3,25.2,124.0,83.0,1.3,4.1,6.3,41895,353944.9,693386.6,24.35,88.56,20,1992.09,1,1992-09-01
14817,Rajshahi,1992,10,35.0,22.2,29.0,83.0,0.7,2.5,7.5,41895,353944.9,693386.6,24.35,88.56,20,1992.10,0,1992-10-01
14818,Rajshahi,1992,11,32.8,16.3,5.0,78.0,0.9,1.8,7.9,41895,353944.9,693386.6,24.35,88.56,20,1992.11,0,1992-11-01
14819,Rajshahi,1992,12,27.9,10.7,0.0,78.0,1.0,0.6,7.4,41895,353944.9,693386.6,24.35,88.56,20,1992.12,0,1992-12-01
14820,Rajshahi,1993,1,31.6,9.0,0.0,77.0,0.9,1.1,6.6,41895,353944.9,693386.6,24.35,88.56,20,1993.01,0,1993-01-01
14821,Rajshahi,1993,2,34.0,13.4,5.0,68.0,1.2,1.1,7.7,41895,353944.9,693386.6,24.35,88.56,20,1993.02,0,1993-02-01
14822,Rajshahi,1993,3,37.3,15.8,55.0,58.0,1.3,1.6,7.6,41895,353944.9,693386.6,24.35,88.56,20,1993.03,0,1993-03-01
14823,Rajshahi,1993,4,39.6,21.9,84.0,66.0,1.7,3.4,8.1,41895,353944.9,693386.6,24.35,88.56,20,1993.04,0,1993-04-01
14824,Rajshahi,1993,5,39.2,23.1,74.0,78.0,2.2,4.8,6.4,41895,353944.9,693386.6,24.35,88.56,20,1993.05,0,1993-05-01
14825,Rajshahi,1993,6,37.6,25.2,455.0,84.0,2.1,5.8,5.4,41895,353944.9,693386.6,24.35,88.56,20,1993.06,1,1993-06-01
14826,Rajshahi,1993,7,34.6,26.0,241.0,87.0,1.7,6.0,3.8,41895,353944.9,693386.6,24.35,88.56,20,1993.07,1,1993-07-01
14827,Rajshahi,1993,8,34.4,26.5,177.0,88.0,1.4,6.1,3.3,41895,353944.9,693386.6,24.35,88.56,20,1993.08,0,1993-08-01
14828,Rajshahi,1993,9,34.9,25.5,357.0,89.0,1.3,5.6,4.6,41895,353944.9,693386.6,24.35,88.56,20,1993.09,1,1993-09-01
14829,Rajshahi,1993,10,34.5,23.5,159.0,85.0,0.7,3.1,7.1,41895,353944.9,693386.6,24.35,88.56,20,1993.10,1,1993-10-01
14830,Rajshahi,1993,11,31.0,18.1,4.0,81.0,0.7,1.1,8.2,41895,353944.9,693386.6,24.35,88.56,20,1993.11,0,1993-11-01
14831,Rajshahi,1993,12,29.0,13.5,0.0,77.0,0.9,1.2,7.8,41895,353944.9,693386.6,24.35,88.56,20,1993.12,0,1993-12-01
14832,Rajshahi,1994,1,28.2,11.7,18.0,73.0,0.9,1.1,6.7,41895,353944.9,693386.6,24.35,88.56,20,1994.01,0,1994-01-01
14833,Rajshahi,1994,2,31.8,12.6,36.0,72.0,0.8,1.3,7.5,41895,353944.9,693386.6,24.35,88.56,20,1994.02,0,1994-02-01
14834,Rajshahi,1994,3,38.0,18.3,5.0,65.0,1.3,1.4,8.5,41895,353944.9,693386.6,24.35,88.56,20,1994.03,0,1994-03-01
14835,Rajshahi,1994,4,39.6,22.6,31.0,63.0,1.5,2.9,7.9,41895,353944.9,693386.6,24.35,88.56,20,1994.04,0,1994-04-01
14836,Rajshahi,1994,5,42.5,25.3,115.0,73.0,1.7,3.9,8.2,41895,353944.9,693386.6,24.35,88.56,20,1994.05,0,1994-05-01
14837,Rajshahi,1994,6,38.4,26.0,237.0,85.0,1.5,5.8,4.9,41895,353944.9,693386.6,24.35,88.56,20,1994.06,1,1994-06-01
14838,Rajshahi,1994,7,33.8,26.3,171.0,84.0,1.6,5.5,5.3,41895,353944.9,693386.6,24.35,88.56,20,1994.07,0,1994-07-01
14839,Rajshahi,1994,8,35.0,26.2,206.0,84.0,1.4,5.6,5.2,41895,353944.9,693386.6,24.35,88.56,20,1994.08,1,1994-08-01
14840,Rajshahi,1994,9,34.6,24.8,171.0,79.0,0.9,4.4,5.8,41895,353944.9,693386.6,24.35,88.56,20,1994.09,1,1994-09-01
14841,Rajshahi,1994,10,34.4,22.3,130.0,72.0,0.6,2.4,7.7,41895,353944.9,693386.6,24.35,88.56,20,1994.10,0,1994-10-01
14842,Rajshahi,1994,11,31.5,17.8,22.0,69.0,0.4,1.7,6.9,41895,353944.9,693386.6,24.35,88.56,20,1994.11,0,1994-11-01
14843,Rajshahi,1994,12,28.8,11.6,0.0,69.0,0.7,0.4,7.5,41895,353944.9,693386.6,24.35,88.56,20,1994.12,0,1994-12-01
14844,Rajshahi,1995,1,26.5,9.6,17.0,70.0,0.8,1.5,7.2,41895,353944.9,693386.6,24.35,88.56,20,1995.01,0,1995-01-01
14845,Rajshahi,1995,2,29.6,12.9,31.0,71.0,0.5,1.4,7.6,41895,353944.9,693386.6,24.35,88.56,20,1995.02,0,1995-02-01
14846,Rajshahi,1995,3,39.8,17.3,9.0,62.0,0.7,2.0,7.5,41895,353944.9,693386.6,24.35,88.56,20,1995.03,0,1995-03-01
14847,Rajshahi,1995,4,42.2,23.1,8.0,58.0,1.0,2.1,8.9,41895,353944.9,693386.6,24.35,88.56,20,1995.04,0,1995-04-01
14848,Rajshahi,1995,5,43.3,26.5,91.0,69.0,1.6,4.0,6.5,41895,353944.9,693386.6,24.35,88.56,20,1995.05,0,1995-05-01
14849,Rajshahi,1995,6,38.6,26.5,291.0,84.0,1.3,6.0,3.9,41895,353944.9,693386.6,24.35,88.56,20,1995.06,1,1995-06-01
14850,Rajshahi,1995,7,34.2,26.1,287.0,88.0,1.4,6.4,3.5,41895,353944.9,693386.6,24.35,88.56,20,1995.07,1,1995-07-01
14851,Rajshahi,1995,8,35.5,26.1,270.0,86.0,1.0,5.9,3.5,41895,353944.9,693386.6,24.35,88.56,20,1995.08,1,1995-08-01
14852,Rajshahi,1995,9,34.5,25.8,370.0,86.0,1.2,5.8,3.8,41895,353944.9,693386.6,24.35,88.56,20,1995.09,1,1995-09-01
14853,Rajshahi,1995,10,34.6,23.8,13.0,80.0,0.5,2.7,7.8,41895,353944.9,693386.6,24.35,88.56,20,1995.10,0,1995-10-01
14854,Rajshahi,1995,11,33.0,18.1,44.0,75.0,0.6,2.5,6.8,41895,353944.9,693386.6,24.35,88.56,20,1995.11,0,1995-11-01
14855,Rajshahi,1995,12,28.4,12.5,1.0,72.0,0.5,0.8,8.1,41895,353944.9,693386.6,24.35,88.56,20,1995.12,0,1995-12-01
14856,Rajshahi,1996,1,26.4,11.0,0.0,79.0,0.6,1.3,7.1,41895,353944.9,693386.6,24.35,88.56,20,1996.01,0,1996-01-01
14857,Rajshahi,1996,2,31.2,13.2,21.0,76.0,0.7,1.1,8.8,41895,353944.9,693386.6,24.35,88.56,20,1996.02,0,1996-02-01
14858,Rajshahi,1996,3,38.2,19.4,4.0,64.0,0.8,1.6,8.7,41895,353944.9,693386.6,24.35,88.56,20,1996.03,0,1996-03-01
14859,Rajshahi,1996,4,42.0,22.5,73.0,61.0,1.0,2.4,8.3,41895,353944.9,693386.6,24.35,88.56,20,1996.04,0,1996-04-01
14860,Rajshahi,1996,5,41.4,25.3,95.0,74.0,1.3,3.7,7.9,41895,353944.9,693386.6,24.35,88.56,20,1996.05,0,1996-05-01
14861,Rajshahi,1996,6,36.5,25.1,284.0,85.0,1.3,5.4,5.7,41895,353944.9,693386.6,24.35,88.56,20,1996.06,1,1996-06-01
14862,Rajshahi,1996,7,35.2,26.3,106.0,88.0,1.1,6.3,4.7,41895,353944.9,693386.6,24.35,88.56,20,1996.07,0,1996-07-01
14863,Rajshahi,1996,8,35.2,26.0,270.0,88.0,1.0,6.3,4.8,41895,353944.9,693386.6,24.35,88.56,20,1996.08,1,1996-08-01
14864,Rajshahi,1996,9,35.7,26.1,298.0,86.0,0.7,4.6,6.6,41895,353944.9,693386.6,24.35,88.56,20,1996.09,1,1996-09-01
14865,Rajshahi,1996,10,34.7,22.8,118.0,85.0,0.7,2.8,8.1,41895,353944.9,693386.6,24.35,88.56,20,1996.10,0,1996-10-01
14866,Rajshahi,1996,11,32.6,16.8,0.0,79.0,0.6,0.9,9.4,41895,353944.9,693386.6,24.35,88.56,20,1996.11,0,1996-11-01
14867,Rajshahi,1996,12,28.0,12.0,0.0,75.0,0.9,0.9,7.8,41895,353944.9,693386.6,24.35,88.56,20,1996.12,0,1996-12-01
14868,Rajshahi,1997,1,26.0,9.7,8.0,76.0,0.7,1.4,7.0,41895,353944.9,693386.6,24.35,88.56,20,1997.01,0,1997-01-01
14869,Rajshahi,1997,2,30.8,12.2,35.0,72.0,0.8,1.5,8.4,41895,353944.9,693386.6,24.35,88.56,20,1997.02,0,1997-02-01
14870,Rajshahi,1997,3,36.0,18.7,19.0,66.0,1.0,2.1,8.7,41895,353944.9,693386.6,24.35,88.56,20,1997.03,0,1997-03-01
14871,Rajshahi,1997,4,37.8,20.4,56.0,72.0,1.4,3.6,7.6,41895,353944.9,693386.6,24.35,88.56,20,1997.04,0,1997-04-01
14872,Rajshahi,1997,5,40.2,24.4,53.0,71.0,1.3,3.8,9.2,41895,353944.9,693386.6,24.35,88.56,20,1997.05,0,1997-05-01
14873,Rajshahi,1997,6,38.5,25.4,242.0,82.0,1.7,5.4,7.2,41895,353944.9,693386.6,24.35,88.56,20,1997.06,0,1997-06-01
14874,Rajshahi,1997,7,34.8,26.0,763.0,89.0,1.3,6.2,5.3,41895,353944.9,693386.6,24.35,88.56,20,1997.07,1,1997-07-01
14875,Rajshahi,1997,8,35.8,26.4,468.0,88.0,1.2,6.1,4.9,41895,353944.9,693386.6,24.35,88.56,20,1997.08,1,1997-08-01
14876,Rajshahi,1997,9,34.2,25.2,348.0,88.0,0.7,5.8,5.3,41895,353944.9,693386.6,24.35,88.56,20,1997.09,1,1997-09-01
14877,Rajshahi,1997,10,33.7,22.0,4.0,82.0,0.3,2.1,8.5,41895,353944.9,693386.6,24.35,88.56,20,1997.10,0,1997-10-01
14878,Rajshahi,1997,11,32.6,18.7,44.0,81.0,0.4,2.5,7.3,41895,353944.9,693386.6,24.35,88.56,20,1997.11,0,1997-11-01
14879,Rajshahi,1997,12,27.5,13.5,22.0,85.0,0.7,3.0,6.2,41895,353944.9,693386.6,24.35,88.56,20,1997.12,0,1997-12-01
14880,Rajshahi,1998,1,25.6,10.4,16.0,84.0,0.5,2.7,5.3,41895,353944.9,693386.6,24.35,88.56,20,1998.01,0,1998-01-01
14881,Rajshahi,1998,2,31.7,13.9,5.0,75.0,0.6,2.2,7.3,41895,353944.9,693386.6,24.35,88.56,20,1998.02,0,1998-02-01
14882,Rajshahi,1998,3,35.6,16.2,52.0,69.0,0.9,2.7,8.5,41895,353944.9,693386.6,24.35,88.56,20,1998.03,0,1998-03-01
14883,Rajshahi,1998,4,38.5,22.1,33.0,74.0,1.2,3.3,8.3,41895,353944.9,693386.6,24.35,88.56,20,1998.04,0,1998-04-01
14884,Rajshahi,1998,5,41.8,24.9,129.0,76.0,1.6,4.9,7.3,41895,353944.9,693386.6,24.35,88.56,20,1998.05,0,1998-05-01
14885,Rajshahi,1998,6,42.8,27.5,92.0,82.0,1.5,5.2,5.9,41895,353944.9,693386.6,24.35,88.56,20,1998.06,0,1998-06-01
14886,Rajshahi,1998,7,35.5,26.5,404.0,90.0,1.4,6.6,4.0,41895,353944.9,693386.6,24.35,88.56,20,1998.07,1,1998-07-01
14887,Rajshahi,1998,8,35.0,26.8,268.0,89.0,1.2,6.7,4.3,41895,353944.9,693386.6,24.35,88.56,20,1998.08,1,1998-08-01
14888,Rajshahi,1998,9,36.0,26.2,310.0,88.0,1.0,5.0,6.0,41895,353944.9,693386.6,24.35,88.56,20,1998.09,1,1998-09-01
14889,Rajshahi,1998,10,35.7,25.0,198.0,86.0,0.5,3.9,6.6,41895,353944.9,693386.6,24.35,88.56,20,1998.10,0,1998-10-01
14890,Rajshahi,1998,11,31.7,20.3,33.0,84.0,0.8,2.4,7.9,41895,353944.9,693386.6,24.35,88.56,20,1998.11,0,1998-11-01
14891,Rajshahi,1998,12,29.2,14.0,0.0,79.0,0.9,0.2,8.5,41895,353944.9,693386.6,24.35,88.56,20,1998.12,0,1998-12-01
14892,Rajshahi,1999,1,28.5,11.2,0.0,78.0,1.0,0.5,8.2,41895,353944.9,693386.6,24.35,88.56,20,1999.01,0,1999-01-01
14893,Rajshahi,1999,2,34.3,14.1,0.0,72.0,0.9,0.7,9.5,41895,353944.9,693386.6,24.35,88.56,20,1999.02,0,1999-02-01
14894,Rajshahi,1999,3,38.7,17.8,0.0,58.0,0.9,0.4,9.7,41895,353944.9,693386.6,24.35,88.56,20,1999.03,0,1999-03-01
14895,Rajshahi,1999,4,41.8,25.7,9.0,69.0,1.5,2.5,8.4,41895,353944.9,693386.6,24.35,88.56,20,1999.04,0,1999-04-01
14896,Rajshahi,1999,5,39.8,24.9,144.0,80.0,1.6,4.4,6.7,41895,353944.9,693386.6,24.35,88.56,20,1999.05,0,1999-05-01
14897,Rajshahi,1999,6,39.7,26.3,348.0,84.0,1.3,5.6,5.2,41895,353944.9,693386.6,24.35,88.56,20,1999.06,1,1999-06-01
14898,Rajshahi,1999,7,34.9,25.9,349.0,90.0,1.1,6.6,4.2,41895,353944.9,693386.6,24.35,88.56,20,1999.07,1,1999-07-01
14899,Rajshahi,1999,8,35.0,26.0,354.0,90.0,1.0,6.6,4.2,41895,353944.9,693386.6,24.35,88.56,20,1999.08,1,1999-08-01
14900,Rajshahi,1999,9,34.2,25.6,502.0,90.0,1.2,5.8,5.0,41895,353944.9,693386.6,24.35,88.56,20,1999.09,1,1999-09-01
14901,Rajshahi,1999,10,33.1,24.3,155.0,87.0,0.7,4.0,7.0,41895,353944.9,693386.6,24.35,88.56,20,1999.10,1,1999-10-01
14902,Rajshahi,1999,11,32.5,18.2,1.0,80.0,0.4,1.3,8.7,41895,353944.9,693386.6,24.35,88.56,20,1999.11,0,1999-11-01
14903,Rajshahi,1999,12,29.1,14.1,0.0,78.0,0.7,0.5,7.9,41895,353944.9,693386.6,24.35,88.56,20,1999.12,0,1999-12-01
14904,Rajshahi,2000,1,28.1,10.7,4.0,80.0,0.7,1.2,6.3,41895,353944.9,693386.6,24.35,88.56,20,2000.01,0,2000-01-01
14905,Rajshahi,2000,2,28.8,12.9,47.0,76.0,0.7,2.5,7.5,41895,353944.9,693386.6,24.35,88.56,20,2000.02,0,2000-02-01
14906,Rajshahi,2000,3,35.8,17.6,27.0,68.0,0.8,1.7,9.1,41895,353944.9,693386.6,24.35,88.56,20,2000.03,0,2000-03-01
14907,Rajshahi,2000,4,39.5,23.1,136.0,73.0,1.6,3.2,7.1,41895,353944.9,693386.6,24.35,88.56,20,2000.04,0,2000-04-01
14908,Rajshahi,2000,5,38.4,24.3,198.0,82.0,1.2,4.6,4.6,41895,353944.9,693386.6,24.35,88.56,20,2000.05,0,2000-05-01
14909,Rajshahi,2000,6,36.3,25.9,222.0,85.0,1.3,5.6,5.3,41895,353944.9,693386.6,24.35,88.56,20,2000.06,1,2000-06-01
14910,Rajshahi,2000,7,35.1,26.6,115.0,86.0,1.3,5.8,3.4,41895,353944.9,693386.6,24.35,88.56,20,2000.07,0,2000-07-01
14911,Rajshahi,2000,8,35.3,26.4,192.0,87.0,0.8,5.9,5.2,41895,353944.9,693386.6,24.35,88.56,20,2000.08,1,2000-08-01
14912,Rajshahi,2000,9,34.6,25.3,644.0,90.0,0.9,5.4,5.9,41895,353944.9,693386.6,24.35,88.56,20,2000.09,1,2000-09-01
14913,Rajshahi,2000,10,34.8,24.0,85.0,85.0,0.5,3.3,7.7,41895,353944.9,693386.6,24.35,88.56,20,2000.10,1,2000-10-01
14914,Rajshahi,2000,11,32.0,18.3,0.0,81.0,0.4,0.6,7.8,41895,353944.9,693386.6,24.35,88.56,20,2000.11,0,2000-11-01
14915,Rajshahi,2000,12,27.3,12.7,0.0,77.0,0.6,0.7,7.6,41895,353944.9,693386.6,24.35,88.56,20,2000.12,0,2000-12-01
14916,Rajshahi,2001,1,28.0,9.4,0.0,75.0,0.7,0.6,8.0,41895,353944.9,693386.6,24.35,88.56,20,2001.01,0,2001-01-01
14917,Rajshahi,2001,2,31.6,12.9,0.0,72.0,0.7,0.9,8.5,41895,353944.9,693386.6,24.35,88.56,20,2001.02,0,2001-02-01
14918,Rajshahi,2001,3,37.9,17.5,9.0,62.0,0.8,1.7,8.4,41895,353944.9,693386.6,24.35,88.56,20,2001.03,0,2001-03-01
14919,Rajshahi,2001,4,40.0,22.9,13.0,63.0,1.2,2.8,8.2,41895,353944.9,693386.6,24.35,88.56,20,2001.04,0,2001-04-01
14920,Rajshahi,2001,5,37.0,23.8,189.0,82.0,1.2,4.3,7.1,41895,353944.9,693386.6,24.35,88.56,20,2001.05,0,2001-05-01
14921,Rajshahi,2001,6,35.2,25.6,324.0,87.0,1.8,6.2,5.4,41895,353944.9,693386.6,24.35,88.56,20,2001.06,1,2001-06-01
